platform,author,title,content,rating,version,vote_sum,vote_count,updated,review_id,country,reviewId,userImage,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,lang,review_text,clean_text,tokens,tokens_str
googleplay,성운,,유료 연간 구독자입니다. 다 좋습니다~ 다루기에 직관적이고 쉽습니다. 그런데 음성이랑 생성된 자막이 불일치할 때가 적지 않습니다. 이 부분 때문에 일일이 자막과 소리가 일치하는지 다 들어보면서 확인한 후 편집해야 하는 번거로움이 있습니다. 이 부분 개선해주시면 감사하겠습니다. 개선 확인되면 이 리뷰는 바로 삭제하거나 수정하겠습니다.,5,,0.0,0.0,NaT,0.0,kr,a1e88eef-f52e-45b4-b612-06981f97a0c5,https://play-lh.googleusercontent.com/a-/ALV-UjUAJSfWV77-TjtXh7mhYziFRYughNZS1SGUlaj_H8L4iw-sy0qL,41.0,0.2.5,2025-08-01,,,0.2.5,ko,유료 연간 구독자입니다. 다 좋습니다~ 다루기에 직관적이고 쉽습니다. 그런데 음성이랑 생성된 자막이 불일치할 때가 적지 않습니다. 이 부분 때문에 일일이 자막과 소리가 일치하는지 다 들어보면서 확인한 후 편집해야 하는 번거로움이 있습니다. 이 부분 개선해주시면 감사하겠습니다. 개선 확인되면 이 리뷰는 바로 삭제하거나 수정하겠습니다.,유료 연간 구독자입니다 다 좋습니다 다루기에 직관적이고 쉽습니다 그런데 음성이랑 생성된 자막이 불일치할 때가 적지 않습니다 이 부분 때문에 일일이 자막과 소리가 일치하는지 다 들어보면서 확인한 후 편집해야 하는 번거로움이 있습니다 이 부분 개선해주시면 감사하겠습니다 개선 확인되면 이 리뷰는 바로 삭제하거나 수정하겠습니다,"['유료', '연간', '구독자입니다', '좋습니다', '다루기에', '직관적이고', '쉽습니다', '음성이랑', '생성된', '자막이', '불일치할', '때가', '적지', '않습니다', '부분', '일일이', '자막과', '소리가', '일치하는지', '들어보면서', '확인한', '편집해야', '번거로움이', '있습니다', '부분', '개선해주시면', '감사하겠습니다', '확인되면', '리뷰는', '삭제하거나', '수정하겠습니다']",유료 연간 구독자입니다 좋습니다 다루기에 직관적이고 쉽습니다 음성이랑 생성된 자막이 불일치할 때가 적지 않습니다 부분 일일이 자막과 소리가 일치하는지 들어보면서 확인한 편집해야 번거로움이 있습니다 부분 개선해주시면 감사하겠습니다 확인되면 리뷰는 삭제하거나 수정하겠습니다
googleplay,Eric Yun,,긴 영상 편집 다 했는데 자막 밀리고 영상 밀리고 엉망임.,2,,0.0,0.0,NaT,0.0,kr,0956edd6-4357-4ef3-9d8b-dcf15d859421,https://play-lh.googleusercontent.com/a-/ALV-UjW8gp47qEZmQwQgIPDhWUi6CosJWqvio9hJXLYV0sEVtpy9sJJf,3.0,0.2.5,2025-07-29,,,0.2.5,ko,긴 영상 편집 다 했는데 자막 밀리고 영상 밀리고 엉망임.,긴 영상 편집 다 했는데 자막 밀리고 영상 밀리고 엉망임,"['영상', '편집', '했는데', '자막', '밀리고', '영상', '밀리고', '엉망임']",영상 편집 했는데 자막 밀리고 영상 밀리고 엉망임
googleplay,에일,,영상브루로편집하고나면 음성과영상이 불일치하듯이 살짝늘밀립니다...ㅜ.ㅜ 브루를자막으로안쓰고 원본에 자막이있는영상을 무음부분제거용으로쓰는데 브루로인코딩하고나면 처음엔 안밀리다가 중간부분부터 한 0.5초?정도자막이 밀리는증상이심합니다 늘 그래요,2,,0.0,0.0,NaT,0.0,kr,0dbd9cb7-b92b-48ee-865f-eba61b35d3a1,https://play-lh.googleusercontent.com/a/ACg8ocL2qysEFFqSFHQXm39i3i_uPKmfnIZdC1JlAG0H96OUJ7jMNQ=mo,15.0,,2025-07-19,,,,ko,영상브루로편집하고나면 음성과영상이 불일치하듯이 살짝늘밀립니다...ㅜ.ㅜ 브루를자막으로안쓰고 원본에 자막이있는영상을 무음부분제거용으로쓰는데 브루로인코딩하고나면 처음엔 안밀리다가 중간부분부터 한 0.5초?정도자막이 밀리는증상이심합니다 늘 그래요,영상브루로편집하고나면 음성과영상이 불일치하듯이 살짝늘밀립니다 브루를자막으로안쓰고 원본에 자막이있는영상을 무음부분제거용으로쓰는데 브루로인코딩하고나면 처음엔 안밀리다가 중간부분부터 한 0 5초 정도자막이 밀리는증상이심합니다 늘 그래요,"['영상브루로편집하고나면', '음성과영상이', '불일치하듯이', '살짝늘밀립니다', '브루를자막으로안쓰고', '원본에', '자막이있는영상을', '무음부분제거용으로쓰는데', '브루로인코딩하고나면', '처음엔', '안밀리다가', '중간부분부터', '정도자막이', '밀리는증상이심합니다', '그래요']",영상브루로편집하고나면 음성과영상이 불일치하듯이 살짝늘밀립니다 브루를자막으로안쓰고 원본에 자막이있는영상을 무음부분제거용으로쓰는데 브루로인코딩하고나면 처음엔 안밀리다가 중간부분부터 정도자막이 밀리는증상이심합니다 그래요
googleplay,· Korea culture,,전화를 많이 시도 했는데 절대 전화를 안받아서 짜증남,1,,0.0,0.0,NaT,0.0,kr,2a441e83-c398-4b3a-be47-167d81251223,https://play-lh.googleusercontent.com/a-/ALV-UjUxj13sgzMFgf4Pc8ZD3wNGC2ogQ01SVkMbhBv2QHTlhvWKXC0g,2.0,0.2.3,2025-07-14,,,0.2.3,ko,전화를 많이 시도 했는데 절대 전화를 안받아서 짜증남,전화를 많이 시도 했는데 절대 전화를 안받아서 짜증남,"['전화를', '시도', '했는데', '전화를', '안받아서', '짜증남']",전화를 시도 했는데 전화를 안받아서 짜증남
googleplay,박수현 양복,,바탕화면의바로가기만들기,5,,0.0,0.0,NaT,0.0,kr,dcae1cfd-164e-4cb0-8a09-8f69f1c3aa09,https://play-lh.googleusercontent.com/a-/ALV-UjWh0qxe2qxIci8l-m4dg7udZ8WKn46X61QPaFVYZr3KYAUbG5hT,0.0,0.2.5,2025-07-14,,,0.2.5,ko,바탕화면의바로가기만들기,바탕화면의바로가기만들기,['바탕화면의바로가기만들기'],바탕화면의바로가기만들기
googleplay,k맨투,,내보내기가 안돼요,1,,0.0,0.0,NaT,0.0,kr,5fcd4b3d-19ab-4428-9f7e-1e7f19a7acdd,https://play-lh.googleusercontent.com/a-/ALV-UjV--jjJcMlj8rcVbB_C_5i030UQHFHzjdM2DyOsoNOr-qEMrM0,4.0,0.2.5,2025-07-11,,,0.2.5,ko,내보내기가 안돼요,내보내기가 안돼요,"['내보내기가', '안돼요']",내보내기가 안돼요
googleplay,버드리,,목소리가 슬로우모드에 음성변조가되버려요,1,,0.0,0.0,NaT,0.0,kr,b53efd05-2fd4-424d-a5b6-bb8251926c68,https://play-lh.googleusercontent.com/a-/ALV-UjWggg2p3ItsNKgaTpq2pJVKx7gZB1YX51AXNMEhNhfdHvF-oolciA,0.0,0.2.5,2025-07-10,,,0.2.5,ko,목소리가 슬로우모드에 음성변조가되버려요,목소리가 슬로우모드에 음성변조가되버려요,"['목소리가', '슬로우모드에', '음성변조가되버려요']",목소리가 슬로우모드에 음성변조가되버려요
googleplay,이형순,,아니..초라고 말했는데..왜 호흡이라고 다오죠?그리고 글씨 색깔은 어떡에 봐꿔요?좋은 점는 초라고 말했는데 호흡이라고 나왔다고 했잖아요.호흡을 초로 글씨로 봐꿔도 됬서 3점 드려게요!,3,,0.0,0.0,NaT,0.0,kr,277c4638-ec6b-446f-b100-2ad601a4f6d1,https://play-lh.googleusercontent.com/a/ACg8ocLI5RK2T9mrtGag3uZ9vvQmwAS2Sxx_ob8sM0vZ1x7H-T_c2w=mo,4.0,0.2.5,2025-06-26,,,0.2.5,ko,아니..초라고 말했는데..왜 호흡이라고 다오죠?그리고 글씨 색깔은 어떡에 봐꿔요?좋은 점는 초라고 말했는데 호흡이라고 나왔다고 했잖아요.호흡을 초로 글씨로 봐꿔도 됬서 3점 드려게요!,아니 초라고 말했는데 왜 호흡이라고 다오죠 그리고 글씨 색깔은 어떡에 봐꿔요 좋은 점는 초라고 말했는데 호흡이라고 나왔다고 했잖아요 호흡을 초로 글씨로 봐꿔도 됬서 3점 드려게요,"['초라고', '말했는데', '호흡이라고', '다오죠', '글씨', '색깔은', '어떡에', '봐꿔요', '좋은', '점는', '초라고', '말했는데', '호흡이라고', '나왔다고', '했잖아요', '호흡을', '초로', '글씨로', '봐꿔도', '됬서', '드려게요']",초라고 말했는데 호흡이라고 다오죠 글씨 색깔은 어떡에 봐꿔요 좋은 점는 초라고 말했는데 호흡이라고 나왔다고 했잖아요 호흡을 초로 글씨로 봐꿔도 됬서 드려게요
googleplay,박상미,,힘들게 편집다하고 내보내기 누르면 영상 끊기고 자막밀려서 쓸수가 없어요,1,,0.0,0.0,NaT,0.0,kr,a3ddd425-0935-403a-9ebe-7de8be6c0bef,https://play-lh.googleusercontent.com/a/ACg8ocKQYcCv7c9KVXF3d8tsW_LFi5c6FutN9gD_AX55AqLoqispoQ=mo,14.0,0.2.5,2025-06-23,,,0.2.5,ko,힘들게 편집다하고 내보내기 누르면 영상 끊기고 자막밀려서 쓸수가 없어요,힘들게 편집다하고 내보내기 누르면 영상 끊기고 자막밀려서 쓸수가 없어요,"['힘들게', '편집다하고', '내보내기', '누르면', '영상', '끊기고', '자막밀려서', '쓸수가', '없어요']",힘들게 편집다하고 내보내기 누르면 영상 끊기고 자막밀려서 쓸수가 없어요
googleplay,육수김통장,,한번도 사용을 하지않았습니다 ai추천으로,4,,0.0,0.0,NaT,0.0,kr,49a41ab4-a992-4eac-b1a4-c9d14b50dcf6,https://play-lh.googleusercontent.com/a-/ALV-UjUxlOSmyvCikUYsSYYi1LiQeeZ-Dv1T9bwJdyXvxqKDrnKOq_IC,0.0,0.2.5,2025-06-19,,,0.2.5,ko,한번도 사용을 하지않았습니다 ai추천으로,한번도 사용을 하지않았습니다 ai추천으로,"['한번도', '사용을', '하지않았습니다', '추천으로']",한번도 사용을 하지않았습니다 추천으로
googleplay,천호걸,,너무 좋은 앱을 만들어주셔서 감사합니다. 잘 사용하고 있습니다.,5,,0.0,0.0,NaT,0.0,kr,5c9f7293-1c1f-4ad0-bde9-ffb3f030fc81,https://play-lh.googleusercontent.com/a/ACg8ocLOemfgXb2GdZ2Ti6jXkTK7Rhw4I8LG-Ll7OoaMnkzPVrbvag=mo,1.0,0.2.5,2025-06-18,,,0.2.5,ko,너무 좋은 앱을 만들어주셔서 감사합니다. 잘 사용하고 있습니다.,너무 좋은 앱을 만들어주셔서 감사합니다 잘 사용하고 있습니다,"['좋은', '앱을', '만들어주셔서', '감사합니다', '사용하고', '있습니다']",좋은 앱을 만들어주셔서 감사합니다 사용하고 있습니다
googleplay,김부식,,편리하게 사용하고 있어요,4,,0.0,0.0,NaT,0.0,kr,a54d670c-658d-4611-bfee-738ef1db8112,https://play-lh.googleusercontent.com/a/ACg8ocIdjUzrtryqlEgD5wwn8ofV3URqDapCIqHqrhPs-XAivb_8rw=mo,1.0,0.2.5,2025-06-12,,,0.2.5,ko,편리하게 사용하고 있어요,편리하게 사용하고 있어요,"['편리하게', '사용하고', '있어요']",편리하게 사용하고 있어요
googleplay,최수연,,유용하게 사용하고 있습니다! 다만 태블릿으로 주로 영상 제작을 하다 보니 가로모드가 지원되지 않는 것이 조금 아쉽습니다만 추후에 기능이 추가될 예정이 있으신지요?,5,,0.0,0.0,NaT,0.0,kr,a6361c00-f00c-41aa-88fd-d202495228fc,https://play-lh.googleusercontent.com/a/ACg8ocKht3UE5MktRGKYsUfJBvWAEcgFNwflzWDrfTojlDd8cIlKYPE=mo,10.0,0.2.5,2025-06-09,,,0.2.5,ko,유용하게 사용하고 있습니다! 다만 태블릿으로 주로 영상 제작을 하다 보니 가로모드가 지원되지 않는 것이 조금 아쉽습니다만 추후에 기능이 추가될 예정이 있으신지요?,유용하게 사용하고 있습니다 다만 태블릿으로 주로 영상 제작을 하다 보니 가로모드가 지원되지 않는 것이 조금 아쉽습니다만 추후에 기능이 추가될 예정이 있으신지요,"['유용하게', '사용하고', '있습니다', '다만', '태블릿으로', '주로', '영상', '제작을', '보니', '가로모드가', '지원되지', '않는', '것이', '아쉽습니다만', '추후에', '기능이', '추가될', '예정이', '있으신지요']",유용하게 사용하고 있습니다 다만 태블릿으로 주로 영상 제작을 보니 가로모드가 지원되지 않는 것이 아쉽습니다만 추후에 기능이 추가될 예정이 있으신지요
googleplay,꾸빵,,자막용으로 잘 사용하고 있는 편집기입니다 다만 영상의 비율이 강제로 달라지는 건 해결할 방법이 없나요?,5,,0.0,0.0,NaT,0.0,kr,0e7c77a6-39b9-468c-99aa-ae1c1c3156d0,https://play-lh.googleusercontent.com/a-/ALV-UjXegv1QuhDc6SrcBoZ5oi9w5SjBmso2mAddwtlcZ14-UdIcnPx6,2.0,0.2.5,2025-06-03,,,0.2.5,ko,자막용으로 잘 사용하고 있는 편집기입니다 다만 영상의 비율이 강제로 달라지는 건 해결할 방법이 없나요?,자막용으로 잘 사용하고 있는 편집기입니다 다만 영상의 비율이 강제로 달라지는 건 해결할 방법이 없나요,"['자막용으로', '사용하고', '있는', '편집기입니다', '다만', '영상의', '비율이', '강제로', '달라지는', '해결할', '방법이', '없나요']",자막용으로 사용하고 있는 편집기입니다 다만 영상의 비율이 강제로 달라지는 해결할 방법이 없나요
googleplay,림e RIM,,핸드폰으로 사용불가,1,,0.0,0.0,NaT,0.0,kr,89af8fee-f1fa-43dd-bbeb-9ae44878b051,https://play-lh.googleusercontent.com/a-/ALV-UjU9zFOIaTS6hN2c2svDuSk7r6JzlwOEgMaCssx7xYwRSLSgey-o,1.0,,2025-05-30,,,,ko,핸드폰으로 사용불가,핸드폰으로 사용불가,"['핸드폰으로', '사용불가']",핸드폰으로 사용불가
googleplay,재시켜알바,,모바일 은 안됨 pc만 되네,1,,0.0,0.0,NaT,0.0,kr,6fb97ff7-e9be-4ba5-940a-8929ebbd4929,https://play-lh.googleusercontent.com/a-/ALV-UjWtBv3SB94kVyvHL0v2SaYXF-F3qgVTnym6MKakTg_Vdg8GfGym,3.0,0.2.5,2025-05-26,,,0.2.5,ko,모바일 은 안됨 pc만 되네,모바일 은 안됨 pc만 되네,"['모바일', '되네']",모바일 되네
googleplay,jiwon,,영상 편집이 쉽고 좋아요. 무료이라서 쉽게 접근할 수 있고요. 앞으로 잘 써 보려고 합니다. 아직 많이 사용해보지는 않았지만 많은 유튜버님 들이 좋다고 합니다.,5,,0.0,0.0,NaT,0.0,kr,1d241a4e-f946-47e3-a3d4-57f7c0155686,https://play-lh.googleusercontent.com/a-/ALV-UjX09rJf-72qPy2VJxhwZeIqam8eXWNz7iESZx5qfTn5JIPxqFj6,1.0,0.2.5,2025-05-06,,,0.2.5,ko,영상 편집이 쉽고 좋아요. 무료이라서 쉽게 접근할 수 있고요. 앞으로 잘 써 보려고 합니다. 아직 많이 사용해보지는 않았지만 많은 유튜버님 들이 좋다고 합니다.,영상 편집이 쉽고 좋아요 무료이라서 쉽게 접근할 수 있고요 앞으로 잘 써 보려고 합니다 아직 많이 사용해보지는 않았지만 많은 유튜버님 들이 좋다고 합니다,"['영상', '편집이', '쉽고', '좋아요', '무료이라서', '쉽게', '접근할', '있고요', '앞으로', '보려고', '아직', '사용해보지는', '않았지만', '많은', '유튜버님', '들이', '좋다고']",영상 편집이 쉽고 좋아요 무료이라서 쉽게 접근할 있고요 앞으로 보려고 아직 사용해보지는 않았지만 많은 유튜버님 들이 좋다고
googleplay,카이스19,,모바일도 Ai 영상편집 가능하게 해주세요 빨리요,3,,0.0,0.0,NaT,0.0,kr,3754259c-b64a-43c6-a900-d8806c4b07c9,https://play-lh.googleusercontent.com/a/ACg8ocInZJXth9ZDpfrjoabDkLhoQZNWQGDSAFwQq3IdQMvUUv8SVw=mo,0.0,,2025-04-28,,,,ko,모바일도 Ai 영상편집 가능하게 해주세요 빨리요,모바일도 Ai 영상편집 가능하게 해주세요 빨리요,"['모바일도', '영상편집', '가능하게', '해주세요', '빨리요']",모바일도 영상편집 가능하게 해주세요 빨리요
googleplay,아리랑,,정보 확인,4,,0.0,0.0,NaT,0.0,kr,c69d31f6-7434-4df3-960f-45aff8471c58,https://play-lh.googleusercontent.com/a-/ALV-UjU9qu5COucCirFjEFsq9pxndnFft7zoH4F3UuEm7E3_pfxn7_eX,0.0,0.2.5,2025-04-25,,,0.2.5,ko,정보 확인,정보 확인,"['정보', '확인']",정보 확인
googleplay,G Samuer,,"이거 그냥 광고앱임. 영상제작.편집기능없음 앱클릭하면 PC에서만 제작 가능하다며, 홈페이지 방문하라고만 나옴",1,,0.0,0.0,NaT,0.0,kr,6917da6f-2413-4d3c-a756-5e4e92e9e9e7,https://play-lh.googleusercontent.com/a/ACg8ocLyzvc1FXYsCyu-jVq3G3-irlcsx3V18P4re1o73Gy2c2shEw=mo,24.0,0.2.5,2025-04-23,,,0.2.5,ko,"이거 그냥 광고앱임. 영상제작.편집기능없음 앱클릭하면 PC에서만 제작 가능하다며, 홈페이지 방문하라고만 나옴",이거 그냥 광고앱임 영상제작 편집기능없음 앱클릭하면 PC에서만 제작 가능하다며 홈페이지 방문하라고만 나옴,"['이거', '광고앱임', '영상제작', '편집기능없음', '앱클릭하면', '에서만', '제작', '가능하다며', '홈페이지', '방문하라고만', '나옴']",이거 광고앱임 영상제작 편집기능없음 앱클릭하면 에서만 제작 가능하다며 홈페이지 방문하라고만 나옴
googleplay,현혜선,,자막이 동영상 화면 마다 들어오지 않고 한꺼번에 들어오고요. 책까지 사봤는데 어렵네요.,2,,0.0,0.0,NaT,0.0,kr,23fe2498-7012-45e4-ad2f-56f2bee15322,https://play-lh.googleusercontent.com/a/ACg8ocIu8tqkwCx7JLjjpKAKv6ozFazUu6rSeAPqTy5ThD7tBQ81LQ=mo,3.0,0.2.5,2025-04-22,,,0.2.5,ko,자막이 동영상 화면 마다 들어오지 않고 한꺼번에 들어오고요. 책까지 사봤는데 어렵네요.,자막이 동영상 화면 마다 들어오지 않고 한꺼번에 들어오고요 책까지 사봤는데 어렵네요,"['자막이', '동영상', '화면', '들어오지', '않고', '한꺼번에', '들어오고요', '책까지', '사봤는데', '어렵네요']",자막이 동영상 화면 들어오지 않고 한꺼번에 들어오고요 책까지 사봤는데 어렵네요
googleplay,저스트두일,,유료 구독자 입니다. 앱에서 로그인은 어떻게 하는걸까요?,5,,0.0,0.0,NaT,0.0,kr,4570ff43-cdd2-40d8-8997-dcd9e5a9fc16,https://play-lh.googleusercontent.com/a/ACg8ocJHNWDJI-8_cbWl7lmSIjKVf88b3a42XgA9_XH0whJuSnyEfA=mo,0.0,0.2.5,2025-04-18,,,0.2.5,ko,유료 구독자 입니다. 앱에서 로그인은 어떻게 하는걸까요?,유료 구독자 입니다 앱에서 로그인은 어떻게 하는걸까요,"['유료', '구독자', '입니다', '앱에서', '로그인은', '어떻게', '하는걸까요']",유료 구독자 입니다 앱에서 로그인은 어떻게 하는걸까요
googleplay,김달구름,,핸드폰으로 실행했는데 자동 자막이 엉뚱하게 나옵니다. 아직 완성도가 많이 떨어지는 것 같네요.,3,,0.0,0.0,NaT,0.0,kr,56b594c0-c2c4-4f34-9e03-066b6007d86f,https://play-lh.googleusercontent.com/a/ACg8ocIzo5xXiXB1q3RWNsnG5ACwgPPTtAxweRqITmPnwhZ7VD30fg=mo,5.0,0.2.5,2025-04-17,,,0.2.5,ko,핸드폰으로 실행했는데 자동 자막이 엉뚱하게 나옵니다. 아직 완성도가 많이 떨어지는 것 같네요.,핸드폰으로 실행했는데 자동 자막이 엉뚱하게 나옵니다 아직 완성도가 많이 떨어지는 것 같네요,"['핸드폰으로', '실행했는데', '자동', '자막이', '엉뚱하게', '나옵니다', '아직', '완성도가', '떨어지는', '같네요']",핸드폰으로 실행했는데 자동 자막이 엉뚱하게 나옵니다 아직 완성도가 떨어지는 같네요
googleplay,윤준영,,pc로는 정말 감사하게 사용하고 있습니다만. 모바일에서는 원래작동을 안하는건가요?,5,,0.0,0.0,NaT,0.0,kr,cd267c41-7df7-4461-b122-47cd7d64f5b0,https://play-lh.googleusercontent.com/a/ACg8ocLFJueiBLdyZPHP2omD_k055gXDJ_eAmKM-9HhMwWXoJE_OMg=mo,1.0,0.2.5,2025-04-08,,,0.2.5,ko,pc로는 정말 감사하게 사용하고 있습니다만. 모바일에서는 원래작동을 안하는건가요?,pc로는 정말 감사하게 사용하고 있습니다만 모바일에서는 원래작동을 안하는건가요,"['로는', '감사하게', '사용하고', '있습니다만', '모바일에서는', '원래작동을', '안하는건가요']",로는 감사하게 사용하고 있습니다만 모바일에서는 원래작동을 안하는건가요
googleplay,뮤링,,자막이 정확한 편입니다 다좋은데 저장하고보니 자막이 밀렸네요...,4,,0.0,0.0,NaT,0.0,kr,c34b70e5-edec-4627-ad74-ddfa8dff3eb7,https://play-lh.googleusercontent.com/a-/ALV-UjXYNYV5K4yo3NUfSu_BUNQU10joEz5DPIwyUe6RIJ5zASToLBPg,20.0,0.2.5,2025-03-21,,,0.2.5,ko,자막이 정확한 편입니다 다좋은데 저장하고보니 자막이 밀렸네요...,자막이 정확한 편입니다 다좋은데 저장하고보니 자막이 밀렸네요,"['자막이', '정확한', '편입니다', '다좋은데', '저장하고보니', '자막이', '밀렸네요']",자막이 정확한 편입니다 다좋은데 저장하고보니 자막이 밀렸네요
googleplay,기여쮸(shorterm tourist),,이런 아무것도 안되는 앱은 왜올리는걸까 기능없고 단순홍보용이라고 써두던지..,1,,0.0,0.0,NaT,0.0,kr,63d582ba-460b-4989-8df5-955f024806ec,https://play-lh.googleusercontent.com/a-/ALV-UjVhvXO1cV7nCJcLeo1tqus12J4DxgKcFkEzeNxSSFvUwitKV93O,3.0,,2025-03-17,,,,ko,이런 아무것도 안되는 앱은 왜올리는걸까 기능없고 단순홍보용이라고 써두던지..,이런 아무것도 안되는 앱은 왜올리는걸까 기능없고 단순홍보용이라고 써두던지,"['아무것도', '안되는', '앱은', '왜올리는걸까', '기능없고', '단순홍보용이라고', '써두던지']",아무것도 안되는 앱은 왜올리는걸까 기능없고 단순홍보용이라고 써두던지
googleplay,김진경,,편집에 유용합니다,5,,0.0,0.0,NaT,0.0,kr,f2f3fab1-627a-42fc-a855-51c2f995865d,https://play-lh.googleusercontent.com/a-/ALV-UjXLfRHH_3xCq-k49sTx3NdpENhbPumtpHPH9sn65VusQ9-4lU8,0.0,0.2.5,2025-03-15,,,0.2.5,ko,편집에 유용합니다,편집에 유용합니다,"['편집에', '유용합니다']",편집에 유용합니다
googleplay,부자정원사,,자동 동영상편집이라니 신기합니다.,5,,0.0,0.0,NaT,0.0,kr,01c4cef3-2233-44f4-b85b-8ca71b9d8e28,https://play-lh.googleusercontent.com/a-/ALV-UjWADJrcCr19a6_uKmSNxoVlB7QmVl4u7JuePNSYkr_JF615cyw,0.0,0.2.5,2025-03-13,,,0.2.5,ko,자동 동영상편집이라니 신기합니다.,자동 동영상편집이라니 신기합니다,"['자동', '동영상편집이라니', '신기합니다']",자동 동영상편집이라니 신기합니다
googleplay,이주연,,"이해가 안 되는게, ai사진, ai목소리와 같은 기능을 컴퓨터에서만 쓸 수 있도록 했으면 갖다놓지 않는게 맞는데, 세 프로젝트를 누르니 이 기능이 떠서 봤더니 PC에서만 쓸 수 있다 하면 이용자는 많이 당황할겁니다, 이 기능들 빨리 모바일에서도 쓰게 해주세요.",2,,0.0,0.0,NaT,0.0,kr,d0a48a29-9072-4a65-b0c3-ca625905c679,https://play-lh.googleusercontent.com/a/ACg8ocK50GdQ-_zYeB9tngzN3PWhEOZb3n6ES3YJA8clj7iZYxv1sQ=mo,42.0,0.2.5,2025-03-10,,,0.2.5,ko,"이해가 안 되는게, ai사진, ai목소리와 같은 기능을 컴퓨터에서만 쓸 수 있도록 했으면 갖다놓지 않는게 맞는데, 세 프로젝트를 누르니 이 기능이 떠서 봤더니 PC에서만 쓸 수 있다 하면 이용자는 많이 당황할겁니다, 이 기능들 빨리 모바일에서도 쓰게 해주세요.",이해가 안 되는게 ai사진 ai목소리와 같은 기능을 컴퓨터에서만 쓸 수 있도록 했으면 갖다놓지 않는게 맞는데 세 프로젝트를 누르니 이 기능이 떠서 봤더니 PC에서만 쓸 수 있다 하면 이용자는 많이 당황할겁니다 이 기능들 빨리 모바일에서도 쓰게 해주세요,"['이해가', '되는게', '사진', '목소리와', '기능을', '컴퓨터에서만', '있도록', '했으면', '갖다놓지', '않는게', '맞는데', '프로젝트를', '누르니', '기능이', '떠서', '봤더니', '에서만', '이용자는', '당황할겁니다', '기능들', '모바일에서도', '쓰게', '해주세요']",이해가 되는게 사진 목소리와 기능을 컴퓨터에서만 있도록 했으면 갖다놓지 않는게 맞는데 프로젝트를 누르니 기능이 떠서 봤더니 에서만 이용자는 당황할겁니다 기능들 모바일에서도 쓰게 해주세요
googleplay,킹민영,,최고입니다. 이런 앱이 무료라니,5,,0.0,0.0,NaT,0.0,kr,8d23ae72-cdfd-4539-8bb2-1e3833a33d79,https://play-lh.googleusercontent.com/a-/ALV-UjVHI52nYiA_zRPSTuKikdneejM0n0AS0evq5RHrMAvvkjqZuzZW,0.0,0.2.5,2025-03-09,,,0.2.5,ko,최고입니다. 이런 앱이 무료라니,최고입니다 이런 앱이 무료라니,"['최고입니다', '앱이', '무료라니']",최고입니다 앱이 무료라니
googleplay,박상수,,좋습니다. 최고입니다,5,,0.0,0.0,NaT,0.0,kr,e99df581-1deb-48fa-8dc3-4d9d335aa694,https://play-lh.googleusercontent.com/a-/ALV-UjWoPRXXzohXr7Xbjok-BpxyA13JmETi4gOqWogpxQaNaZAkN_vX,0.0,0.2.4,2025-03-02,,,0.2.4,ko,좋습니다. 최고입니다,좋습니다 최고입니다,"['좋습니다', '최고입니다']",좋습니다 최고입니다
googleplay,이준혁,,자동자막 지원,4,,0.0,0.0,NaT,0.0,kr,fe2f6cea-b61e-4495-adad-c1d2393f21cd,https://play-lh.googleusercontent.com/a/ACg8ocLjC48i87D0si57OgSG4AvQTbuA3K6OjBMG2Vf2sFjTc9RvCp0=mo,0.0,,2025-02-15,,,,ko,자동자막 지원,자동자막 지원,"['자동자막', '지원']",자동자막 지원
