rating,updated,review_text,Sentiment_label,Sentiment_score
5,NaT,영상 편집이 쉽고 좋아요. 무료이라서 쉽게 접근할 수 있고요. 앞으로 잘 써 보려고 합니다. 아직 많이 사용해보지는 않았지만 많은 유튜버님 들이 좋다고 합니다.,긍정,0.9885677099227905
3,NaT,모바일도 Ai 영상편집 가능하게 해주세요 빨리요,긍정,0.9051650166511536
4,NaT,정보 확인,긍정,0.9102240204811096
1,NaT,"이거 그냥 광고앱임. 영상제작.편집기능없음 앱클릭하면 PC에서만 제작 가능하다며, 홈페이지 방문하라고만 나옴",부정,0.004262090194970369
2,NaT,자막이 동영상 화면 마다 들어오지 않고 한꺼번에 들어오고요. 책까지 사봤는데 어렵네요.,부정,0.027088146656751633
5,NaT,유료 구독자 입니다. 앱에서 로그인은 어떻게 하는걸까요?,긍정,0.576177179813385
3,NaT,핸드폰으로 실행했는데 자동 자막이 엉뚱하게 나옵니다. 아직 완성도가 많이 떨어지는 것 같네요.,부정,0.035299018025398254
5,NaT,pc로는 정말 감사하게 사용하고 있습니다만. 모바일에서는 원래작동을 안하는건가요?,부정,0.3695996403694153
4,NaT,자막이 정확한 편입니다 다좋은데 저장하고보니 자막이 밀렸네요...,긍정,0.7569732069969177
1,NaT,이런 아무것도 안되는 앱은 왜올리는걸까 기능없고 단순홍보용이라고 써두던지..,부정,0.01041343342512846
5,NaT,편집에 유용합니다,긍정,0.9240325689315796
5,NaT,자동 동영상편집이라니 신기합니다.,긍정,0.7693402171134949
2,NaT,"이해가 안 되는게, ai사진, ai목소리와 같은 기능을 컴퓨터에서만 쓸 수 있도록 했으면 갖다놓지 않는게 맞는데, 세 프로젝트를 누르니 이 기능이 떠서 봤더니 PC에서만 쓸 수 있다 하면 이용자는 많이 당황할겁니다, 이 기능들 빨리 모바일에서도 쓰게 해주세요.",부정,0.35051050782203674
5,NaT,최고입니다. 이런 앱이 무료라니,긍정,0.9866699576377869
5,NaT,좋습니다. 최고입니다,긍정,0.9459760189056396
4,NaT,자동자막 지원,긍정,0.6453223824501038
5,NaT,안녕하세요 저는 pc로 브루라는 편집 프로그램을 즐기고 있는 사람입니다 저는 이 프로그램을 강력추천합니다 ai목소리 그리고 캐릭터 자동으로 등등 너무 좋은게 많아서 말도 못할거 같아요 이거 진짜 어떻게 보면 단순하고 좋아요 깔면 좋음 아직 휴대폰은 사용 안해봤습니다,긍정,0.9922817349433899
5,NaT,좋은데 안드도 기능들이 많아졌으면 하고 폰트도 많아졌음 좋겠어요 아니면 사용자 폰트로 선택할수 있게 ㅜ,긍정,0.9145657420158386
5,NaT,사랑해.,긍정,0.9136205315589905
2,NaT,휴대폰에서 잘못번역된 자막수정이되지 않아요,부정,0.033723920583724976
5,NaT,좋아요,긍정,0.7876030206680298
3,NaT,Pc랑 달른거 같아요 그대신 재미있게 만들어 졌어요,긍정,0.8515946865081787
1,NaT,"자동 구독취소와 환불을 요청하면 빠른 처리해주세요. 결재는 빼가는데, 구독취소와 환불은 왜 이렇게 어렵게 하는지. 이건 아닌듯.",부정,0.007555256597697735
5,NaT,I can tell this is a very well made program but it's hard to pay for upgrading.,긍정,0.6758913993835449
5,NaT,캡컷 유료화 계속 하고 언제 털릴지 모르는 중국 어플 캡컷 쓰느니 이거 쓴다..,부정,0.3120606243610382
1,NaT,무슨 편집앱이라는게 편집 좀 만 하면 영상 파일이 망가져서 나오나요? 이런 앱이 세상에 존재 한다는것이 정말 놀랍습니다.,부정,0.3510609567165375
5,NaT,모바일 앱도 더 잘 만들어주세요~,긍정,0.8853789567947388
1,NaT,1년자동결제 아직 1달 남앗는데 돈이 빠져나갔네요. 구독 취소 햇으니 환불 처리 해주세요. 그리고 돈 빠져나가기전 미리 메일 안주나요?,부정,0.008450810797512531
5,NaT,찐 좋음,긍정,0.9692612290382385
3,NaT,잘사용하다가 갑자기 내보내기가 안되요 ㅠ,부정,0.04169178754091263
5,NaT,다 좋은데. 테블릿에서 가로모드가 안되는것이 아쉽네요.,부정,0.4978737533092499
1,NaT,PC에서 설치후 UI가 마음에 들어서 사용하려 해도 회원가입 메일이 안오는데 어쩌라는 건가요???? 재발송 눌러도 절대 안옵니다 gmail 19일 오전 0시 기준,부정,0.018130281940102577
5,NaT,Pc버젼보다는 좀 떨어지지만.. 쓸만하네요.. pc버젼만큼의 성능은 불가능한건가요?,긍정,0.8631559610366821
5,NaT,"브루 앱 덕분에 제 유튜브 영상 자막추가 성공했습니다 브루 앱 강추합니다 전 주로 유튜브 영상 제작할때 사용하고 있습니다 사용법도 엄청 쉬워서 저같은 왕초보도 쉽게 성공했습니다 여러분 브루 앱 꼭 쓰세요 특히 쇼츠 영상 만들때 딱 좋습니다 자막 제작방법 종류별로 있어서 본인 스타일대로 꾸밀수 있으며 글자,배경,위치도 변경가능 하더라고요 전 완전 대만족~👍",긍정,0.9933751225471497
3,NaT,모바일에서 간단히자막넣기만 가능하고 사용되다 지금은 영상내보내기 안되여 두번삭제하고 다시깔아는데도 오류 원인이 뭘가요,부정,0.004259203094989061
5,NaT,인공지능 자막이라 자막작업하기 좋아요. 다루기가 쉬워요. 워터마크도 세련되고 앞부분에 잠깐 나와서 무료 체험하는 동안 유료로 쓰고 싶다는 생각을 하게 돼요. 번역 자막도 외국 앱인 Fi+++++에 비해서 훨씬 좋았어요.,긍정,0.9925205707550049
1,NaT,pc버전이랑 기능차이 많아!! =쓸모없음!,부정,0.015922140330076218
2,NaT,제발 아이폰처럼 세부적으로 작업할수있게 해주세요 진짜 제발 평생 사용할 의향 있으니깐요,긍정,0.8817099928855896
5,NaT,가끔 영상 업로드가 잘 안되지만 그래도 훌륭합니다 잘 사용하고 있습니다,긍정,0.9759539365768433
1,NaT,PC버전이랑 똑같이 할 수 있게 만들어줬으면 좋겠음... ㅈㅂ...,부정,0.4985924959182739
5,NaT,앱 자체도 깔끔 간단하고 영상 넣기만해도 어느정도 자막이 다 생성돼서 너무 편하고 좋습니다!!,긍정,0.9920837879180908
4,NaT,잘 사용해 보것습니다,부정,0.48873117566108704
4,NaT,ai가 동영상 추천 데이터가 작내요 프로그램 사용법도 부족하구요,부정,0.01960051991045475
4,NaT,좋아요. 근데 자막 스타일 수정하려고 하면 앱 종료되네요.,긍정,0.9441786408424377
1,NaT,자막스타일 편집하려고하면 강제종료됨,부정,0.11739940941333771
5,NaT,단순하게 몰라도 작업 할수 있습니다. 저는 한시간 짜리 자막 넣는데 핸드폰으로 오류 수정시간 한시간정도 들이면 자막만들기가능함니다. 만드느라.수고하셨습니다.,부정,0.4356805682182312
4,NaT,음성인식해서 자막추출하는데 백그라운드로 다른앱으로 넘어가면 작동을 안하네요? 이정도는 되야할것같아요,긍정,0.822939932346344
1,NaT,앱버그 발생해서 안돼요,부정,0.03245091810822487
5,NaT,잘모르겠음,부정,0.30249321460723877
3,NaT,음성 인식을 잘 못하네요,부정,0.026514936238527298
4,NaT,자동 자막 생성되고 너무 좋은데 저는 싱크가 딜레이 되는 문제점이 있습니다 음성이 맞지 않아요 컷을 없애면 자꾸 뒤로 밀립니다 이 문제점 개선 안 될까요?,부정,0.15499761700630188
1,NaT,영상제작시 ai 음성 지원 무료 체험이 있으나 이것 저것 금방소진됨. 유료 결재를 해야 ai 목소리 추가로 사용할 수있음. 가격이 타사 제품보다 비싼편임,부정,0.014175890013575554
4,NaT,"소문 듣고 이제 시작, 사용해 보고 리뷰 올릴게용",긍정,0.7637055516242981
5,NaT,너무 좋아요,긍정,0.9502972364425659
4,NaT,간단하고 좋아요,긍정,0.965457022190094
4,NaT,자동 자막 선택이 중국어는 번체만 선택할 수 있네요. 대만에서만든 어플인가요?,부정,0.2754371464252472
4,NaT,좋은데 무음구간줄이지도 않았는데 초음부터 잘려있고 다시 원상복구도 안되서 아쉬워요,긍정,0.8638162612915039
1,NaT,이거는 모바일로는 만들기 힘든듯 피씨로 해야할듯 모바일은 영상도 없는데 영상을 불러오라하질 않나 귀찮음,부정,0.12613514065742493
1,NaT,자막 타이밍이 안 맞음,부정,0.07312550395727158
2,NaT,갤럭시 유저인데 아이폰 처럼 자막 위치 세세하게 자를수있게 해주세요 돈 내서라도 할테니깐요 진심 아이폰으로 바꿔야나 싶어요 제발요 부탁해요ㅠㅠ,부정,0.27516818046569824
5,NaT,최고,긍정,0.970760703086853
5,NaT,초보인데 열심히 배우겠습니다,긍정,0.9721217751502991
5,NaT,모바일로도 텍스트로 비디오만들기 지원해주세요,긍정,0.7960180044174194
5,NaT,자막 최강자예요 신기하게 노트9에서는 한번도 그런적이 없는데 갤럭시s24로 바꾼뒤 저장할때 자막이 밀리네요 그래서 혹시나하는 마음에 영상을 노트로 옮겨 편집하고 저장해보니 싱크가 또 딱딱 맞아욬ㅋㅋ 기종에 따라 차이가 있는 경우도 있는거 같아요 참고로 10분이상 영상이었어요,긍정,0.7144467830657959
5,NaT,Good,긍정,0.9696378707885742
5,NaT,굳,긍정,0.9685154557228088
4,NaT,완벽하지는 않지만 자막을 자동으로 달아주니 간단한 자막 편집하기는 편합니다. 그래도 역시 다듬는 과정은 필요합니다. 근데 내보내기가 왜 안될까요...,긍정,0.6441476345062256
5,NaT,미쳤다! 찢었다!,긍정,0.7164472937583923
3,NaT,클립마다 색상변경만 가능하면 완벽해요.....,긍정,0.8162679076194763
4,NaT,조으대 ㅋㅎㅋ,긍정,0.7263143062591553
5,NaT,"아이패드에서 잘 사용하다가, 갤럭시탭으로 왔는데 가로 버전 지원이 안되네요?!ㅠ 지원 계획이 없으신건지요?",부정,0.12088106572628021
5,NaT,파일 복사본을 만들 수 있는 복사 기능이 있었으면 좋겠습니다 자투리 시간 쪼개서 일주일동안 잠도 줄여가며 편집한 파일이 갑자기 열리지 않고 강제종료 되버렸습니다 카톡방에도 건의 드리고 여기저기 찾아보니 저만 그런 버그가 있었던 게 아니였던 걸 봐선 예전부터 쉽게 고칠 수 있는 버그가 아닌가봅니다. 그래서 복사본을 민들 수 있는 기능이라도 있다면 파일이 날라가더라도 작업중인 복사본 파일로 다시 작업 할 수 있기 때문에 건의 드립니다 감사합니다.,부정,0.07601571083068848
3,NaT,좋음. 외국어공부 도움됨. Pc랑 로그인 연동됐음 좋겠음.,긍정,0.989690899848938
2,NaT,모바일은 AI지원이 안되서 별루네요,부정,0.02290828712284565
5,NaT,정말좋다,긍정,0.9542296528816223
3,NaT,이걸로하니까 댓글이 사라지네요?...,부정,0.21723368763923645
1,NaT,자막 달려고 했는데 자막 넣을 때마다 소리 싱크 안 맞아서 계속 처음부터 들어야 됨 불편 그 자체,부정,0.005619351752102375
5,NaT,감사합니다 너무 잘 쓰고 있어요. 이제 이거 없으면 자막 만들 생각에 눈앞이 캄캄할 정도예요^^,긍정,0.9881414175033569
5,NaT,먼저 PC에서 사용해보고 모바일 바전이 있어서 한번 깔아서 사용중입니다. PC에서처럼 로그인이 되어 PC와 모바일이 서로 호환이 되었으면 합니다. 편집기들 중에서 파워디렉터 다음갈 것 같네요! 좋습니다!,긍정,0.9927158951759338
3,NaT,컷편집 기능이 자연스럽지 않고 확 끊겼다가 다른 장면으로 넘어가서 불편하고 짜증납니다;; 폰트도 다른 게 없어서 불편하네요.. 자막은 잘 달고 있는데 컷편집 자체가 이상하고 쉽게 할 수 있지만 어설프고 이상하네요;; 이 점 고쳐주시길 바랍니다;;;;;;,부정,0.010610049590468407
1,NaT,"뚜렸하면 잘 나오는데, 뚜렸하지 않으면 안나옴... 잘 안들려서 다운로드 받은건데 다시 삭제해야겠네",부정,0.0096365325152874
5,NaT,처음 가입하려고 합니다,긍정,0.9814037084579468
5,NaT,음성을넣어 촬영하거나 텍스트를넣어도 ai음성 나올수있어 좋아요,긍정,0.9783681631088257
2,NaT,자막번역 안되나요?,긍정,0.6864195466041565
5,NaT,음성 인식이 특출나네요. 제 의도대로 모든 자막이 처리되어 수정할 일이 없네요. 최고입니다.,긍정,0.9919243454933167
4,NaT,"우즈벡어도 할수 있을까요,",긍정,0.5805655717849731
5,NaT,좋아요,긍정,0.7876030206680298
5,NaT,최고입니다. 편집의 수고로움없이 스마트폰에서 바로 해결할 수 있겠네요. 감사합니다.,긍정,0.9924490451812744
5,NaT,오 굉장히 쉬운데요?,긍정,0.9010311365127563
1,NaT,정상적이 영상인데 편집하려 하면 소리가 늘어져요 어떻게 해야 하나요?,부정,0.28586992621421814
4,NaT,모바일 버전이라 사용을 해봤지만 데스크탑 버전 처럼 음성인식 자동자막 생성 후 번역기능이 없어서 너무 아쉽습니다. ios 앱 처럼 자막 파일 내보내기 자막 번역 기능 은 언제 안드로이드 버전에나올까요?,부정,0.1752098947763443
5,NaT,초보도 쉽게 쓸수 있어 너무너무 유용한앱 입니다,긍정,0.9872981309890747
2,NaT,번역이되는건지 잘 모르겠음 한국어로 정확하게 번역해줬으면 합니다,부정,0.2595219016075134
3,NaT,휴대폰도 노트북 같이 사용하게 바꾸어주세요,긍정,0.8348727226257324
2,NaT,원래 메뉴판에 글꼴이나 번역 항목이 없나요?,긍정,0.5342516303062439
3,NaT,"제가 정말 좋아하는 프로그램인데 유료화로 썼을때는 솔직히 ai 오류가 너무 많습니다. 음성이 두개로 생성되거나 , . ? 이런것들이 인식이 안 되거나 글 속도에 따른 글자량 자동 변경이 잘 안 되거나 합니다. 안정적으로 쓸 수 있도록 부탁드립니다. 개인적으로는 모바일도 되게끔 해 주시면 정말 좋을듯 합니다.",긍정,0.5824476480484009
4,NaT,앱을 잘 사용하고 있습니다 아쉬운점은 초벌된 자막을 삭제하고 붙인 후 완성된 영상을 보면 영상과 자막의 싱크가 맞지 않은 경우가 많습니다....ㅠㅠ 이 부분만 개선되면 정말 좋을 것 같은데 어찌 안 될지요,긍정,0.6991063356399536
3,NaT,비디오 음성을 텍스트로 넣어주는 확실한앱 따른 앱은 자막을 낳어주는게 아니고 음성을 추출해줌,긍정,0.8140196204185486
1,NaT,인공지능 자막은 어디에 있습니까?,긍정,0.5332778692245483
5,NaT,보이저엑스 남사장님! 감사합니다!,긍정,0.9812256693840027
5,NaT,하악 안드로이드 나왔네 브루와 보이저엑스는 사랑입니다,긍정,0.5216326117515564
1,NaT,글씨가 깨지고 정확하지 않아요,부정,0.002399199642241001
5,NaT,남세동 화이팅,긍정,0.7597638964653015
5,NaT,개인적으로 정말 잘 사용하고있습니다 이 어플을 통해 귀찮음이 5000퍼센트 줄었고 구독자도 5000명 늘었습니다 진심으로 후원하고싶어요 계좌 알려주세요 당장이요.,긍정,0.9854679703712463
5,NaT,잘 사용하고있어요 감사합니다,긍정,0.9100563526153564
5,NaT,싱크 3분이상부터 안맞아요,부정,0.003338351845741272
5,NaT,너무 좋아요 good!!good!!good!!,긍정,0.9002392888069153
5,NaT,단점과장점을 알려드릴께요 단점은 동영상이 자막때문에 2~3초 길어짐 장점은 자막때문에 말을할 필요가 없다. 이점만 고쳐주면 별5점,긍정,0.5620312690734863
5,NaT,자막 자동 인식. 변환. 편집도 쉽고. 이건 무조건 써보세요. 써보면 바로 이해되요. 그리고 광고는 언제 나오죠? 동영상 하나 자막 만들고 저장하는동안 못봤어요. 너무 깔끔해서 좋아요. 저장하는동안 광고 한두개 나오는건 이해할수있었는데 말이죠. 너무좋아요!! 제발 유료전환 되더라도 제가 결제할 수 있는 수준으로 부탁드려요~ 감사합니다.,긍정,0.9883806705474854
5,NaT,와.. Vrew 이 프로그램이 어플로 나오다니.. 바로 절하며 별 5개주고 시작..,부정,0.47677990794181824
5,NaT,아주 맘에 듭니다. 최고최고,긍정,0.9842761754989624
4,NaT,스타일 기능은 언제쯤 적용되나요? 안드로이드에도 생겨서 좋긴한데 영상도 디자인이 중요한데 자막 스타일 변경이 안되니 아쉽네요~,긍정,0.818479061126709
3,NaT,pc버전은 자동 번역도되는데 앱은아직인가요? 하지만사용하기는 편해요,긍정,0.7655794024467468
5,NaT,너무 좋아요 편집 초보인데 요즘 즐겨사용하고 있어요.,긍정,0.978463351726532
5,NaT,아주 잘 사용하고 있습니다.,긍정,0.9076658487319946
5,NaT,동영상 편집기의 처음보는 놀라운 기능...아주 좋습니다.,긍정,0.985739529132843
5,NaT,최고에요. 드뎌 안드로이드용으로도 나왓네요 너무 감사합니다,긍정,0.9939284324645996
1,NaT,재미없어👋,부정,0.028453202918171883
1,NaT,자막생성 영상속 음성추출 자막생성이 아주 엉망진창 입니다. 단 한줄도 읽을 수가 없네요,부정,0.0045930310152471066
5,NaT,신속,긍정,0.9304215312004089
5,NaT,이게어찌무료야 최고,긍정,0.9265395402908325
2,NaT,자막 넣기 너무 편한데....대부분의 영상의 소리가 안나오거나 음성이 늘어지게 나옵니다.,부정,0.007450135890394449
5,NaT,자막을 생각보다 쉽게 달 수 있어요 하지만 자막의색을 변경 하지 못해서 좀 아쉽네요,긍정,0.9422179460525513
5,NaT,"우와 너무 감격스러운 마음에 구글플레이에 처음으로 후기 써봅니다! 브루 모바일 버전 올려주셔서 너무 감사합니다 ㅠㅠㅠ 한가지 궁금한 점이 있습니다! 저는 갤럭시탭으로 이용하고 있는데요, 화면이 세로로밖에 안나와요 혹시 가로로 전환되는 건 언제쯤 가능할까요? 꼭 부탁드릴게요!",긍정,0.9796566367149353
5,NaT,"편리하고 좋아요. 다만, 폰트나 자막글자디자인이 많았으면 합니다.",긍정,0.944787323474884
5,NaT,혁명...,긍정,0.9084771275520325
1,NaT,😭😭😭😭😭,긍정,0.67535001039505
5,NaT,내가 본 어플 중 최고,긍정,0.9778028726577759
5,NaT,자막넣기가 쉽네요,긍정,0.6832560300827026
2,NaT,와 안녕하세요 전 김준우 인데요 아니 앱이 너무 오래 걸려요 이거 깔지 마세요 그리고 너무 늦게 떠요 10점 만점에 백 점도 안 돼요,부정,0.05417433753609657
5,NaT,쉽고 빠르고 간단하고 결과물도 깔끔한 완벽에 가까운 자막앱 약간의 흠이라면 음성 분석을 맡긴 영상은 음성 인식된 단위로만 자막을 자를 수 있어서 음이 뭉게진 부분은 제대로 편집할 수가 없어요.....,긍정,0.986201822757721
5,NaT,너무너무 좋은데요? 그런데 단점 두가지가 있습니다. 1.음성 녹음이 됀다. 2.녹화 누르고 시간이 가는 동그란게 영상에 나옵니다. 삭제하면 녹화를 어떻게 끝낼지 모르겠더라구요. 이런것들만 고쳐주시면 10도 더 드리겠습니다. 이 앱 아주 강추 합니다.,긍정,0.9587284922599792
5,NaT,노트북으로 깔아서 이용중인데 최근 업뎃 되어서 그런것인지... 이젠 영상 변환 안하면 자막이 안뜨는게 조금 속상합니다 ㅠㅠ;; 이거 어찌 되돌릴수는 없는것일까요........... 너무 잘 쓰고 있었다보니 너무 실망감도 큰 상황입니다 ㅠㅠ...,긍정,0.7344695925712585
5,NaT,내가 경험한 최고의 동영상 편집 프로그램. 음성을 어절로 잘라서 영상편집이 가능한 시스템은 진짜 획기적이고 음성을 자동으로 인식해서 자막을 만들어주는 시스템도 최고임. 쓰다보면 빠질 것임. 언제 유료화될 지 모르겠지만 그때까지 마구마구 쓰고 싶음.,긍정,0.9915024042129517
5,NaT,너무너무너무 편해요 근데 폰트나 자막 위치 조정할 수 있으면 좋겠어요...,긍정,0.9724897146224976
5,NaT,피씨앱이 좋아 써봅니다.,긍정,0.9238052368164062
5,NaT,자막원고파일 합성기능이 추가되었으면 좋겠습니다,긍정,0.8145468831062317
5,NaT,인식률 좋고(음성변조한 파일도 인식너무 잘되네요) 사용법 직관적이고 자막계에선 최고죠 안드로이드 서비스 너무 감사합니다 자막폰트 추가 부탁드려요 ^^,긍정,0.9922784566879272
5,NaT,동영상 자막을 쓰려고 이용하고 있는데요..어제는 동영상 음성이 매우 느리게 나옵니다.그러다보니 늘어진 테이프소리 처럼 들립니다. 정상 음성 속도로 하려면 어찌 해야 하나요?,부정,0.03164513036608696
5,NaT,이것 좋은데 내가 찾던것,긍정,0.9885594248771667
1,NaT,저장이 안되고 튕겨나가요ㅜㅜ,부정,0.007085792254656553
1,NaT,불편,부정,0.03363916650414467
5,NaT,유용하게 사용할 수 있을 거 같아요. 아직은 자막스타일 수정은 안되네요.,긍정,0.9398977160453796
5,NaT,좋아요 안드로이드 버젼이 드디어 나온건가요 베타인가요?IOS처럼 화질설정이나 다양한 기능 넣어주세요,긍정,0.9679274559020996
5,NaT,진짜 개좋음 ㄷㄷ,긍정,0.9813124537467957
5,NaT,다른 영상 편집앱에 비해 조작이 너무 간편하고 쉬워서 아주 잘 이용하고 있습니다!!,긍정,0.9905063509941101
5,NaT,핸드폰에서 브루를 쓸 수 있어서 너무 좋아요 ㅠㅠ 모바일버전 나와서 좋아요🤣🤣,긍정,0.9928273558616638
3,NaT,Will ai voiceovers be ported,긍정,0.8202833533287048
5,NaT,"The search function is powerful, I can find a dinner based on just two ingredients",긍정,0.8682602047920227
4,NaT,"love it. please add more languages, and fix the sound bugs",긍정,0.9769333004951477
3,NaT,"a good app, captions are on point, but when I do the generation on videos, often it generate a slow different voice distorting the video sound, as it's not the same. hope you fix that",긍정,0.9488053321838379
5,NaT,Are there any subtitles,긍정,0.7316592335700989
5,NaT,i hope you can add language translate like chinese to english,긍정,0.6762685179710388
5,NaT,good app but I think it should be aloud to move the caption to middle or top,긍정,0.9438022971153259
1,NaT,It's nice,긍정,0.7462047338485718
5,NaT,Working perfectly with me. Thank you.,긍정,0.9724745154380798
1,NaT,Text on images,긍정,0.6121492385864258
1,NaT,fake app P😡😡,긍정,0.6696254014968872
1,NaT,Ewww 😢 😭 😿,긍정,0.9185209274291992
1,NaT,add turkish,긍정,0.6771551370620728
5,NaT,روعع,긍정,0.6767542362213135
5,NaT,Amazing app,긍정,0.8080079555511475
4,NaT,Please add Tagalog language,긍정,0.819061279296875
2,NaT,The subtitles aren't correct. Plus it skips lots of words from being translated. Apps still needs lots of development. Extra star because it is Ads free.,긍정,0.8526892066001892
5,NaT,Ze eZezzzee zzzzzzzz,부정,0.4661276936531067
1,NaT,Good so far.,긍정,0.9713004231452942
5,NaT,Ngl.. legit it is very good app for exact captions I love it. Thankyou so much,긍정,0.9554662704467773
4,NaT,Why does it take a long time to export videos?,긍정,0.8437506556510925
5,NaT,Good,긍정,0.9696378707885742
1,NaT,It's a freaking scam.,긍정,0.8941684365272522
5,NaT,"Hello, the best program I have used so far. Thank you. I hope you update it over time and also keep it special and free. Thank you.",긍정,0.9875630140304565
5,NaT,OK number two will be over,긍정,0.8316864967346191
3,NaT,"Jan 1, 2024 It upload audio for Analyzing a transcript from the audio. Which is slow and app crashed when I tried to export the final video.",긍정,0.7753050327301025
5,NaT,This is a great app. Does the job pretty well. You can even edit captions 👍,긍정,0.959347128868103
4,NaT,I need more options for the word writing as the words move but so far it's great,긍정,0.9914734363555908
1,NaT,Hindi not support,부정,0.3461061716079712
5,NaT,Great apps...but please will you make a video how to use it because it's very hard to understand it,긍정,0.9408700466156006
5,NaT,One of the best!!!,긍정,0.9909093976020813
5,NaT,Great app 😀 can you add arabic language please and thank you for your work.,긍정,0.8492304086685181
5,NaT,best app litterly best,긍정,0.9661227464675903
1,NaT,Very poor app don't waste time,긍정,0.5567438006401062
5,NaT,Awesome.... Just plz add some design to caption's,긍정,0.7959468364715576
1,NaT,the app doesn't work i wrote my subs and when i press export it shuts down everytime and it's sad cuz the app have a really the best way of timing the videos out of all apps i used,긍정,0.8218385577201843
5,NaT,Awesome app to add auto captions to your videos. 10/10 👍,긍정,0.9844121336936951
5,NaT,Really very simple and logical text editer.i am very happy finally found this app . thanks to the creator of this app,긍정,0.976118803024292
1,NaT,"1.Why Crashing When Export Video. 2.Please Add Hindi, Urdu, Turkish & Other Language for Transcript.",긍정,0.9014056324958801
4,NaT,Please add the option to import a subtitle file as a base. and also being able to export it as a srt file alone feels kinda neccessary. good work on the app!,긍정,0.9552524089813232
5,NaT,It's really great app without any junks and ads. Easy to edit your own subtitles. Awesome 👍,긍정,0.9802253842353821
5,NaT,Best app for captions,긍정,0.9532122611999512
5,NaT,Just awesome ..just took me 5 mins to put captions to my reel,긍정,0.8455153703689575
5,NaT,Very nice app easy to make video editing,긍정,0.9246011972427368
5,NaT,"i suggest adding the ability to edit select parts of text to be in the style you want , as currently changing the style changes all of the text instead of just one select part. other than that works well!",긍정,0.8583197593688965
4,NaT,"It's great and smooth. Works really well. The only problem, though, is after translating a video, there is no option of exporting it as a srt file, to continue working on the video on a pc for to further edit it. Really important feature and very simple, yet the app still lacks it. Hope you guys are working on adding it.",긍정,0.9875134825706482
5,NaT,It does what it says and in time.its a 5 star app please keep it up.,긍정,0.8706138134002686
1,NaT,Great product. Can you add more features to it just like on iphone and pc?,긍정,0.9524025917053223
5,NaT,Next level video editing experience I have gained. Just amazing . Keep it up. You guys are building future applications. ⭐⭐⭐⭐⭐,긍정,0.8308757543563843
3,NaT,Not bad but wasn't what I was expecting.,긍정,0.893290102481842
2,NaT,"I really like this app but only one problem its only support 5 language English, Chinese, Spanish, Japanese and Korean there's not other options",긍정,0.9474543333053589
1,NaT,タブレットからじゃ何もできないのか?,부정,0.33604568243026733
2,NaT,一度編集しかけたプロジェクトを開こうとすると、アプリが終了してしまう。コンセプトは良いが、PC版でないと使用困難。,긍정,0.6685888767242432
1,NaT,パソコンで使用できない,긍정,0.7217286229133606
4,NaT,★アンドロイド版を便利に使っていたが、動画の再生が超スローになるトラブル発生。キャッシュ払う、インストし直す、デバイス再起動を試すが元に戻らず。代替アプリも見当たらず、痛い。 ★★★★ 星一つ評価付けたら、サポートからメール。動画ファイルの情報量が課題であることを示唆する内容。動画の長さを詰めたり、画面をトリミングしたり、画質を調整したりで対応すると、うまく動くように。音と文字がズレる現象にも悩まされたが、それもついでに解消された。無料アプリだから、使い方を工夫しながら付き合う必要があるのは、仕方がない。それでも、無料でここまでできるのは、スゴいこと。某PDで手動でしていた作業が、嘘みたいに楽になる。ジェットカットしてアップしたショート動画は、明らかに視聴者の反応がよくなっている。おススメです。今後も使い続けますのでバージョンアップよろしくお願いします。,긍정,0.6807488203048706
1,NaT,そもそもＰＣでやる動画編集だから、携帯やタブレットでは出来ないようになっているのか？ 外出先でも出来るようにして貰いたい。 いきなり「新しいプロジェクト選択」となっても、新たな動画を作れないのは残念,긍정,0.7904044389724731
1,NaT,アップルストアの人のと中身があまりにも違い過ぎる！ バージョンが古い古い 使い物にならない！ 速くアプデしてほしい。,긍정,0.7801133990287781
1,NaT,テキストからムービー作成、Android版でも使えるようにしてほしい,긍정,0.5579880475997925
1,NaT,最近のバージョンからなのか、文字のスタイルを変更しようとするとホーム画面に戻ったり落ちたりしてしまいます。,부정,0.4235745668411255
3,NaT,写真を繋いで動画にはできない。使えない。,긍정,0.6517312526702881
2,NaT,音声の取得が不安定で進捗率が進みません。 改善を求めます,부정,0.1953345537185669
5,NaT,よくわからない,긍정,0.6767542362213135
1,NaT,新しいプロジェクト→動画がありません、から進めないのですが新規から作ることが出来ないのでしょうか？,긍정,0.5326991677284241
4,NaT,機能自体はいいですがIOSにあったフォントを変えられる機能と原稿を読み込む機能が欲しいです！ 開発頑張ってください🙏,부정,0.498727023601532
2,NaT,私はパソコン版Vrewも使わせて頂いていますが、文字起こしの精度から、無音部分の自動カット、フォントに至るまで、まだまだパソコン版に及ばないと感じる部分があります。Androidアプリ版の場合、動画が長くなると映像と音声のタイミングが極端にズレるため相当使いづらいです。稀にですが、無音部分の自動カット機能にて、音声の乗る部分の一部が無音判定されてしまい、音声の単語をはみ出して切り取られてしまう事があります。同じようにパソコン版で自動カットさせると、そのような事態にはなりません。ただ、毎月どれだけ使っても利用制限が掛からないのがアプリ版のメリットなので、今後のアップデートに期待を込めて、星2つといたしました。,부정,0.49222663044929504
1,NaT,意味が全く違う言葉に変換されたり、全体の音が割れます。残念です。,긍정,0.5328052639961243
