platform,country,rating,date,review_text,detected_lang,sentiment_label,sentiment_score
appstore,kr,5,2023-01-14 07:46:00,"이런 어플 만들어 주셔서 감사합니다.
덕분에 언제 어디서나 편집하고 있습니다.",ko,긍정,0.9810835719108582
appstore,kr,5,2023-01-13 21:48:09,유료가 되어도 꼭 구매하고 쓸게요 ^^. 항상 감사합니다.,ko,긍정,0.9932006001472473
googleplay,kr,5,2023-01-13 08:07:12,싱크 3분이상부터 안맞아요,ko,부정,0.0033383213449269533
googleplay,us,5,2023-01-12 19:37:50,Very nice app easy to make video editing,en,긍정,0.9246006608009338
googleplay,us,5,2023-01-10 01:07:39,"i suggest adding the ability to edit select parts of text to be in the style you want , as currently changing the style changes all of the text instead of just one select part. other than that works well!",en,긍정,0.8583195209503174
googleplay,us,4,2022-12-30 16:00:13,"It's great and smooth. Works really well. The only problem, though, is after translating a video, there is no option of exporting it as a srt file, to continue working on the video on a pc for to further edit it. Really important feature and very simple, yet the app still lacks it. Hope you guys are working on adding it.",en,긍정,0.9875133633613586
appstore,kr,5,2022-12-24 22:45:53,피씨에서도 휴대폰에서도 다 잘 되네요.,ko,긍정,0.9908477067947388
googleplay,kr,5,2022-12-24 20:55:13,너무 좋아요 good!!good!!good!!,so,긍정,0.9002402424812317
appstore,kr,4,2022-12-23 00:55:48,혹시 pc버젼말고 앱에서도 ai 성우 안나오나요 ??,ko,긍정,0.8636947870254517
googleplay,us,5,2022-12-22 07:18:42,It does what it says and in time.its a 5 star app please keep it up.,en,긍정,0.8706147074699402
appstore,jp,5,2022-12-13 23:25:27,"文字入れが楽で、動画がアップしやすくなりました。

文字の編集作業も、簡単で使い勝手がいいです👍",ja,중립,0.695010781288147
googleplay,kr,5,2022-12-12 20:42:34,단점과장점을 알려드릴께요 단점은 동영상이 자막때문에 2~3초 길어짐 장점은 자막때문에 말을할 필요가 없다. 이점만 고쳐주면 별5점,ko,중립,0.5620302557945251
appstore,kr,5,2022-12-09 15:42:42,최고의 선물,ko,긍정,0.9768600463867188
googleplay,jp,1,2022-12-05 04:02:32,ゴミ全然翻訳になってない,ja,긍정,0.8692449331283569
googleplay,jp,4,2022-12-02 19:21:25,ロシア語も追加してほしい,ja,긍정,0.7050909399986267
googleplay,kr,5,2022-11-29 07:31:06,자막 자동 인식. 변환. 편집도 쉽고. 이건 무조건 써보세요. 써보면 바로 이해되요. 그리고 광고는 언제 나오죠? 동영상 하나 자막 만들고 저장하는동안 못봤어요. 너무 깔끔해서 좋아요. 저장하는동안 광고 한두개 나오는건 이해할수있었는데 말이죠. 너무좋아요!! 제발 유료전환 되더라도 제가 결제할 수 있는 수준으로 부탁드려요~ 감사합니다.,ko,긍정,0.9883806705474854
googleplay,kr,5,2022-11-24 10:15:48,와.. Vrew 이 프로그램이 어플로 나오다니.. 바로 절하며 별 5개주고 시작..,ko,중립,0.47678661346435547
googleplay,kr,5,2022-11-23 02:17:49,아주 맘에 듭니다. 최고최고,ko,긍정,0.9842761754989624
googleplay,kr,4,2022-11-16 10:20:08,스타일 기능은 언제쯤 적용되나요? 안드로이드에도 생겨서 좋긴한데 영상도 디자인이 중요한데 자막 스타일 변경이 안되니 아쉽네요~,ko,긍정,0.818479061126709
appstore,kr,5,2022-11-15 03:13:19,"작업시간을 최소 3-5시간 줄여줬다
상받아야한다.
동영상편집쪽도 만들어서
1등해주세요 
와나
나만알고싶어",ko,긍정,0.9023392796516418
googleplay,kr,3,2022-11-10 21:59:24,pc버전은 자동 번역도되는데 앱은아직인가요? 하지만사용하기는 편해요,ko,긍정,0.7655781507492065
googleplay,jp,1,2022-11-07 03:27:51,アンドロイドでは文字が変更出来ない,ja,중립,0.5073137879371643
appstore,kr,5,2022-11-06 10:09:47,"제가 지금 1달 정도 이걸로 동영상 편집하고 있거든요 짱이예요.
오른쪽 아래에 vrew라고 써저있는것만 빼면 짱좋아요",ko,긍정,0.9790213108062744
googleplay,kr,5,2022-10-22 20:43:17,너무 좋아요 편집 초보인데 요즘 즐겨사용하고 있어요.,ko,긍정,0.978463351726532
appstore,jp,2,2022-10-19 04:02:58,"音声聞き取りが間違うならまだ許せる。
間違ってるとこ手打ちで直したのに、文字化けして正しく表示されない。
これじゃ使えないです。
良さそうだと期待したのに、ガッカリ",ja,긍정,0.7349398732185364
googleplay,us,1,2022-10-17 00:15:06,Great product. Can you add more features to it just like on iphone and pc?,en,긍정,0.9524025321006775
googleplay,kr,5,2022-10-07 10:10:25,아주 잘 사용하고 있습니다.,ko,긍정,0.9076658487319946
googleplay,kr,5,2022-09-29 10:55:05,동영상 편집기의 처음보는 놀라운 기능...아주 좋습니다.,ko,긍정,0.9857394099235535
googleplay,kr,5,2022-09-29 03:55:13,최고에요. 드뎌 안드로이드용으로도 나왓네요 너무 감사합니다,ko,긍정,0.9939283132553101
googleplay,kr,1,2022-09-26 19:22:17,재미없어👋,ko,부정,0.02845335379242897
googleplay,kr,1,2022-09-26 15:03:30,자막생성 영상속 음성추출 자막생성이 아주 엉망진창 입니다. 단 한줄도 읽을 수가 없네요,ko,부정,0.0045930370688438416
googleplay,kr,5,2022-09-19 13:31:04,신속,unknown,긍정,0.9304219484329224
googleplay,kr,5,2022-09-18 09:56:08,이게어찌무료야 최고,ko,긍정,0.9265391826629639
appstore,jp,5,2022-09-17 06:39:31,アクションカメラからチョット遠ざかり、現在はiphone (カメラ機能が多様化された為)に集中しております。静止画像にもテキストを挿入しながらの編集ですq,ja,긍정,0.7198842763900757
appstore,jp,3,2022-09-13 09:49:42,ios16へアップデートした瞬間、全てのエクスポートが不可になりました。。 早急のご対応をお願いします。 機種　iPhone12 Pro MAX,ja,중립,0.6759974956512451
appstore,kr,5,2022-09-11 14:02:39,"앱 너무너무 좋아요,, 헝가리어 같은 다른 언어들도 꼭 추가해주셨으면 좋겠습니당 🥹🥹",ko,긍정,0.9866271615028381
googleplay,us,5,2022-08-31 09:24:06,Next level video editing experience I have gained. Just amazing . Keep it up. You guys are building future applications. ⭐⭐⭐⭐⭐,en,긍정,0.8308755159378052
appstore,jp,5,2022-08-20 01:24:06,"何もかもが便利で感動です。
保存は、このアプリの中ではなく自分の写真フォルダへの保存のみになるの？だけ分からなかったのですが、そんなことは気にならないくらい機能の充実、広告まで無料で消せるし音楽もついているし、字幕の正確さは他のアプリより抜きん出てすばらしいです！",ja,긍정,0.8294590711593628
appstore,kr,5,2022-08-17 14:39:33,사랑합니다~,ko,긍정,0.9460009932518005
googleplay,kr,2,2022-08-16 16:41:55,자막 넣기 너무 편한데....대부분의 영상의 소리가 안나오거나 음성이 늘어지게 나옵니다.,ko,부정,0.007450095843523741
appstore,jp,5,2022-08-16 09:20:53,"字幕を手動で入れることに、時間と労力を費やして悩んでいたので、本当に助かっています！！
色や文字の系統までカスタマイズ出来て、特に表示されるタイミングを合わせる手間が省けたので、今後も字幕入れに必須のアプリです！",ja,긍정,0.7468518018722534
appstore,jp,4,2022-08-13 10:19:34,"音楽付き動画を翻訳する場合は、テキストとして現れない、また言語の読み取りがすこし弱く、訛った英語などは聞き取れないようです。
YouTube並の力を発揮してくれれば、パーフェクトです👍",ja,중립,0.6338173151016235
googleplay,kr,5,2022-08-10 03:18:51,자막을 생각보다 쉽게 달 수 있어요 하지만 자막의색을 변경 하지 못해서 좀 아쉽네요,ko,긍정,0.9422178864479065
googleplay,kr,5,2022-08-10 03:04:42,"우와 너무 감격스러운 마음에 구글플레이에 처음으로 후기 써봅니다! 브루 모바일 버전 올려주셔서 너무 감사합니다 ㅠㅠㅠ 한가지 궁금한 점이 있습니다! 저는 갤럭시탭으로 이용하고 있는데요, 화면이 세로로밖에 안나와요 혹시 가로로 전환되는 건 언제쯤 가능할까요? 꼭 부탁드릴게요!",ko,긍정,0.9796566367149353
appstore,jp,4,2022-08-09 08:26:53,"動画編集に使用しておりますとっても素晴らしいアプリだと思いますただ1点気になる点が
…iPadで編集しているんですが、一度iPad修理に出そうと思っております、プロジェクトを他のものに書き出すことができないんでしょうか？",ja,중립,0.675415575504303
appstore,jp,4,2022-08-07 14:10:00,"全般的に本当に素晴らしいアプリで重宝しています。
しかし、プレヴューと書き出した動画の字幕位置が一致しないケースが多々あります。
画面いっぱいに字幕があるようなケースでは、プレヴューではきちんと収まっているのに、書き出した動画では画面外にはみ出したり、意図しない改行が発生します。書き出してみるまでわからないので、長尺の動画の結果にはガッカリさせられます。",ja,중립,0.5861823558807373
googleplay,kr,5,2022-07-19 10:33:12,"편리하고 좋아요. 다만, 폰트나 자막글자디자인이 많았으면 합니다.",ko,긍정,0.944787323474884
googleplay,us,3,2022-07-13 23:03:39,Not bad but wasn't what I was expecting.,en,긍정,0.8932904005050659
googleplay,jp,3,2022-07-11 07:34:55,フォントの変更が出来るようになって使いやすくなった。 MP4だけでなく、違う形式でもダウンロード出来るようになると嬉しい。カットごとでないと色を変更できないので、一部だけ目立たせたいときに不便なので、パソコン版、アプリ版両方とも改善して欲しい。,ja,중립,0.6199888586997986
googleplay,kr,5,2022-07-08 06:50:45,혁명...,ko,긍정,0.9084773063659668
googleplay,kr,1,2022-07-07 12:23:06,😭😭😭😭😭,unknown,중립,0.6753522157669067
appstore,jp,5,2022-07-05 12:25:15,いやーこれはとても使いやすくていいアプリですます。とりまあーなるほどね,ja,중립,0.6579391360282898
googleplay,us,2,2022-06-27 00:12:39,"I really like this app but only one problem its only support 5 language English, Chinese, Spanish, Japanese and Korean there's not other options",en,긍정,0.9474543333053589
googleplay,kr,5,2022-06-17 07:46:49,내가 본 어플 중 최고,ko,긍정,0.9778029918670654
googleplay,kr,5,2022-06-16 00:50:24,자막넣기가 쉽네요,ko,중립,0.6832549571990967
googleplay,kr,2,2022-06-14 10:13:51,와 안녕하세요 전 김준우 인데요 아니 앱이 너무 오래 걸려요 이거 깔지 마세요 그리고 너무 늦게 떠요 10점 만점에 백 점도 안 돼요,ko,부정,0.054173871874809265
googleplay,kr,5,2022-06-08 23:38:29,쉽고 빠르고 간단하고 결과물도 깔끔한 완벽에 가까운 자막앱 약간의 흠이라면 음성 분석을 맡긴 영상은 음성 인식된 단위로만 자막을 자를 수 있어서 음이 뭉게진 부분은 제대로 편집할 수가 없어요.....,ko,긍정,0.9862020611763
googleplay,jp,1,2022-06-07 19:11:48,性能悪すぎ。ゴミ,ja,긍정,0.734373152256012
googleplay,kr,5,2022-06-05 08:32:18,너무너무 좋은데요? 그런데 단점 두가지가 있습니다. 1.음성 녹음이 됀다. 2.녹화 누르고 시간이 가는 동그란게 영상에 나옵니다. 삭제하면 녹화를 어떻게 끝낼지 모르겠더라구요. 이런것들만 고쳐주시면 10도 더 드리겠습니다. 이 앱 아주 강추 합니다.,ko,긍정,0.9587284326553345
googleplay,kr,5,2022-06-03 00:04:10,노트북으로 깔아서 이용중인데 최근 업뎃 되어서 그런것인지... 이젠 영상 변환 안하면 자막이 안뜨는게 조금 속상합니다 ㅠㅠ;; 이거 어찌 되돌릴수는 없는것일까요........... 너무 잘 쓰고 있었다보니 너무 실망감도 큰 상황입니다 ㅠㅠ...,ko,긍정,0.7344694137573242
appstore,kr,3,2022-06-01 14:56:18,"안녕하세요...그동안 Vrew 와 함께 많은 영상을 만들었는데요...
최근들어서 영상을 자막과 함께 추출할때....60 프레임 으로 추출 하는데
계속해서 결과물은 30 프레임으로 저장이 됩니다...
예전에는 60 프레임 하면 그대로 저장 되었는데...왜 그런가요?
어떻게 문제를 해결할수 있나요??",ko,중립,0.3034081757068634
googleplay,kr,5,2022-05-31 20:10:50,내가 경험한 최고의 동영상 편집 프로그램. 음성을 어절로 잘라서 영상편집이 가능한 시스템은 진짜 획기적이고 음성을 자동으로 인식해서 자막을 만들어주는 시스템도 최고임. 쓰다보면 빠질 것임. 언제 유료화될 지 모르겠지만 그때까지 마구마구 쓰고 싶음.,ko,긍정,0.9915024042129517
googleplay,kr,5,2022-05-29 08:54:36,너무너무너무 편해요 근데 폰트나 자막 위치 조정할 수 있으면 좋겠어요...,ko,긍정,0.9724898338317871
appstore,jp,5,2022-05-17 00:26:49,これまでも自分で素人なりに編集してきたけど、これはすごく編集しやすくて嬉しい,ja,중립,0.5231118202209473
googleplay,jp,1,2022-05-06 18:26:07,音声アップロードができないのでゴミ,ja,중립,0.6837383508682251
appstore,jp,5,2022-05-04 01:13:23,"初めて使わせて頂きましたけど、
素人でも使いやすかったです。",ja,긍정,0.7331703901290894
googleplay,jp,2,2022-05-02 17:06:37,App Store版に比べると簡素だし使いづらいと思います。 同じ位のものにするのは難しいのでしょうか？,ja,긍정,0.8117287755012512
appstore,jp,5,2022-04-30 16:23:43,"たまにバグを起こします！
私の場合はずーっと前からおかしいと思っていたんですが、携帯が恐らく壊れてるんだと思います。
毎回和訳がおかしいので。
評価は満点です💯",ja,중립,0.684884250164032
googleplay,jp,1,2022-04-29 17:41:12,落ちてしまい、残念でした。,ja,중립,0.6776831150054932
googleplay,kr,5,2022-04-27 16:25:44,피씨앱이 좋아 써봅니다.,ko,긍정,0.923804759979248
googleplay,jp,3,2022-04-20 23:40:20,Androidはフォントの編集など出来ないのでしょうか?,ja,긍정,0.7226025462150574
googleplay,kr,5,2022-04-19 16:15:35,자막원고파일 합성기능이 추가되었으면 좋겠습니다,ko,긍정,0.8145461082458496
appstore,jp,5,2022-04-16 02:44:58,こんな高レベルの字幕AIアプリが、無料で使えるなんて最高すぎです！逆になんか裏があるんじゃないかと心配になるレベル…ないですよね？？,ja,긍정,0.9024602174758911
googleplay,kr,5,2022-04-11 02:41:13,인식률 좋고(음성변조한 파일도 인식너무 잘되네요) 사용법 직관적이고 자막계에선 최고죠 안드로이드 서비스 너무 감사합니다 자막폰트 추가 부탁드려요 ^^,ko,긍정,0.9922784566879272
appstore,kr,4,2022-04-10 08:12:50,열심히 개발중이시겠죠 기다리겠습니다,ko,중립,0.46307113766670227
googleplay,jp,3,2022-04-05 13:14:03,iOS版も同時進行で使ってますが、Android版はフォント変えられないんでしょうか？？,ja,긍정,0.7567064166069031
googleplay,kr,5,2022-04-04 00:02:58,동영상 자막을 쓰려고 이용하고 있는데요..어제는 동영상 음성이 매우 느리게 나옵니다.그러다보니 늘어진 테이프소리 처럼 들립니다. 정상 음성 속도로 하려면 어찌 해야 하나요?,ko,부정,0.031644679605960846
googleplay,kr,5,2022-04-03 14:06:33,이것 좋은데 내가 찾던것,ko,긍정,0.9885594248771667
googleplay,kr,1,2022-03-31 01:59:21,저장이 안되고 튕겨나가요ㅜㅜ,ko,부정,0.007085778284817934
appstore,kr,5,2022-03-22 03:11:18,"저는 현재 브루를 굉장히 잘쓰고 있는데요 이 앱을 진짜 많이 추천합니다 
첫번째 자동자막이 너무 잘됌
두번째 자르기가 쉬움
세번째 조작법이 쉬움
더 있지만 그만하겠습니다
아무튼 전 이 앱이 너무 좋아요",ko,긍정,0.9006011486053467
googleplay,jp,1,2022-03-20 18:55:37,Androidだと文字のフォント変えるとこがない,ja,중립,0.5304778218269348
appstore,jp,3,2022-03-20 08:51:13,韓国語の動画で字幕を韓国語→日本語に変換してほしくてこのアプリを入れましたが、日本語がおかしすぎて意味が全くわからないので困ってます。改善お願いします。,ja,긍정,0.8176499009132385
appstore,jp,4,2022-03-16 03:31:37,"文字起こしの精度も高く、有料レベルで使いやすいです。

PC版ではキーボードのカーソルキーで字幕編集エリアに移動出来るのですが、iPad版では何故か移動できなくて不便です。

iPadで編集時、SDカードから直接読めるようになれば、より使いやすくなると思いました。",ja,중립,0.6646475195884705
googleplay,kr,1,2022-03-13 17:50:47,불편,unknown,부정,0.033638812601566315
googleplay,kr,5,2022-03-12 01:23:27,유용하게 사용할 수 있을 거 같아요. 아직은 자막스타일 수정은 안되네요.,ko,긍정,0.9398974180221558
googleplay,kr,5,2022-03-09 16:32:36,좋아요 안드로이드 버젼이 드디어 나온건가요 베타인가요?IOS처럼 화질설정이나 다양한 기능 넣어주세요,ko,긍정,0.9679273366928101
appstore,kr,5,2022-03-09 00:27:05,"개발자님 진짜 최고
돈 많이 버세요 너무 감사해요♥️",ko,긍정,0.990694522857666
appstore,kr,5,2022-03-06 01:45:50,알아서 자막을 달아주니 자막 붙이기도 편하고 편집하기도 내용구분이 쉽습니다.,ko,긍정,0.9807832837104797
googleplay,kr,5,2022-03-05 11:52:32,진짜 개좋음 ㄷㄷ,ko,긍정,0.9813124537467957
googleplay,kr,5,2022-03-03 16:34:27,다른 영상 편집앱에 비해 조작이 너무 간편하고 쉬워서 아주 잘 이용하고 있습니다!!,ko,긍정,0.9905063509941101
googleplay,kr,5,2022-03-03 15:55:29,핸드폰에서 브루를 쓸 수 있어서 너무 좋아요 ㅠㅠ 모바일버전 나와서 좋아요🤣🤣,ko,긍정,0.9928273558616638
appstore,jp,5,2022-02-10 08:30:13,YouTubeの動画を作る時に最高に使いやすいです。字幕も自動で生成してくれて、余計な部分もカットしてくれます。,ja,긍정,0.8646443486213684
appstore,jp,5,2022-02-01 03:53:55,"友人に教えてもらいました！

めっちゃ使いやすくて感動です😄

これなら僕でもショート動画を気軽に作れます。

ありがとうございます。",ja,긍정,0.72361159324646
appstore,kr,4,2022-01-20 03:31:22,"진짜 엄청 잘 쓰고 있었는데 갑자기 워터마크 제거가 안됩니다ㅠㅠ
워터마크가 흐릿하게 보여요",ko,부정,0.07383497804403305
appstore,jp,5,2022-01-17 20:17:50,"iPhoneだとフランス語が使えません
フランス語は多くの人が使っている言語です
お願いします",ja,긍정,0.7498783469200134
appstore,jp,5,2022-01-10 08:12:33,素晴らしいです,ja,긍정,0.7884242534637451
appstore,jp,3,2021-12-23 17:15:09,"他の翻訳アプリは写真がほとんどで動画の翻訳ができないので、
このアプリはSNSの動画を翻訳ができるのがとても良いですね
だだ、ドイツ語の翻訳ができないのがとても残念です
ドイツ語の翻訳もできるようになってほしいです",ja,중립,0.6855344176292419
appstore,jp,5,2021-12-11 12:20:55,文字起こしにかかる時間も早く、操作も簡単でした。かなりの時短になること間違いなしです。,ja,중립,0.5550197958946228
appstore,kr,5,2021-10-29 05:22:59,"작년에 몇 번 쓰다가 익숙지 않아서 그만 두었었는데 오랜만에 다시 편집해보니 더 편하고 폰트도 예뻐지고, 음성인식도 더 좋아진 게 보입니다!

게다가 다른 프로그램보다 확실히 컷편집도 쉽다는 게 큰 장점이네요

다만 한 화면에서 자막이 하나만 생성되는 점(예를 들면 말하는 자막을 깔고 좌 상단에 그 도움 설명을 넣고자 해요..!)이 약간 불편하고,

그리고 로고나 도움 사진 등을 넣고 싶은데 pip가 안 되는 점도 개선된다면 정말 좋을 것 같아요.

마지막으로, 소스를 추가할 때 지금은 시간 역순으로 나오는데 기본 사진첩처럼 즐겨찾기 앨범으로 전에 만들어둔 영상을 넣을 수 있으면 좋겠습니다.

아, 그리고 이건 문의사항인데, 아이패드만 사용하는데 프로젝트 파일을 루마퓨전 등으로 내보내는 건 안 되는 건가요??
vrew의 장점은 어절로 화면 편집이 쉽게 가능한 건데, 위의 다중 자막, 로고 등의 문제를 해결하기 위해 다른 프로그램을 같이 쓰려니 결국 다른 프로그램에서 편집을 다 끝내고 자막을 마지막으로 달러와야 하더라고요.
그런데 그러면 vrew의 저 큰 장점을 유용하게 쓸 수가 없다는 점이 아쉬워서요..!",ko,긍정,0.9863467812538147
appstore,jp,5,2021-10-25 20:24:03,意外とスムーズに簡単に編集できました。,ja,중립,0.5596196055412292
appstore,jp,5,2021-10-24 11:12:03,最高だね！,ja,긍정,0.9818068742752075
appstore,jp,1,2021-10-07 03:53:53,"私の滑舌が悪いのか何度やっても言ってない言葉で変な言葉に変換されてしまいます。
全く使えませんでした。",ja,중립,0.4553622603416443
appstore,jp,5,2021-10-06 10:14:03,"Best part of this app is we can add captions to different languages and app itself will translate it !! 
For example, if you use Japanese language in the video and you want to add English caption.

In this case, this app will automatically generate the Japanese by voice recognition and you can translate the Japanese captions to English!! 

Obviously there are some inaccurate translations but you can adjust very easily!! 

So helpful!! 

Thanks and biggest shoutout for the development team!!",en,긍정,0.9608270525932312
appstore,kr,5,2021-10-05 10:09:09,"사진 수정할때, 사진을 여러게 묶어서 동영상 만들때 주로 사용하고있는데 너무 편하고 좋아요! 인공지능 인식은 Siri 뺨때리는 수준이고요. 좋은 콘텐츠 만들어주셔서 정말 감사해요!",ko,긍정,0.9924403429031372
appstore,kr,5,2021-10-03 09:23:34,안녕하세요 오늘 브루를 처음 써본 초보 유튜버입니다 취미로 영상 가끔씩 올리는데 자막을 못 넣어서 매일 아쉬웠었는데 이제는 그 아쉬움을 날려버릴수 있을것 같습니다 사용법도 간단해서 편하게 자막을 넣을수 있어서 너무 좋습니다. 이런앱을 만들어주셔서 감사합니다.,ko,긍정,0.9938995838165283
appstore,jp,1,2021-09-24 03:22:14,"一人で喋ってるとこでもほとんど認識されない
割とはっきり喋ってるとこも全然ダメ
動画指定するだけだし何も間違えてないはず
他の人の評価がいいので何かあるのかもしれないけど
とりあえず全く使い物にならないので
現状評価1",ja,중립,0.5890470147132874
appstore,jp,1,2021-09-18 12:19:56,インポートして、もう一度戻って、動画を編集しようとしたら、字幕だけ残ってました。 再編集できなくなりました。,ja,중립,0.6225727200508118
appstore,jp,3,2021-09-16 03:34:56,非常に使い易く素晴らしいアプリですが、英語にするとy g jなどの縦長の文字が少し消えます。改善されたら嬉しいです。,ja,중립,0.5111890435218811
appstore,jp,5,2021-09-09 11:20:05,"神です！
こういうのよくわからなかったんですが、すぐ使えるようになりましたし、全てが神です",ja,긍정,0.8073347806930542
appstore,jp,1,2021-09-04 07:38:44,🤣←この絵文字の消し方がわからない。空白にしても出てくる。❔のところに来ると必ず表示されてしまう。,ja,중립,0.4225578308105469
appstore,jp,1,2021-08-30 03:50:26,"対応いただいた者ですが記載されてるメールアドレスに送信してもメールが返ってきます。アドレスは間違ってないですか？
受信可能なメールアドレスを今一度記載して頂けますと幸いです。",ja,부정,0.26571759581565857
appstore,jp,5,2021-08-26 04:36:01,YouTubeの自動字幕より精度が高く、気に入っています。ただ、行選択が一行ずつしか出来ないので、長い動画だと面倒くさい。シフトで一気に複数行選択出来るようにして欲しいです。,ja,긍정,0.7204301357269287
appstore,jp,5,2021-08-18 11:11:25,"喋ってない所は直ぐにかなり早くカットでき、字幕の精度もほぼ完璧。

YouTubeの字幕と比べると比べ物にならない良さがある。

時短に繋がるのでYouTubeなどやっている人は必須アプリかと思います。",ja,긍정,0.9404372572898865
appstore,jp,5,2021-08-13 04:28:49,動画編集などにあまり詳しくない私でも、迷わずできました！ありがたいアプリです。,ja,중립,0.6354402303695679
appstore,jp,5,2021-08-08 11:10:01,"字幕に時間かかっていたのが、あっという間に変換！！
サイコーーー
これは、有料版でも購入するクオリティー🌟
無料で、本当に感謝！！！",ja,긍정,0.7352773547172546
appstore,kr,5,2021-08-02 15:31:55,"몇몇 아쉬운점이 있지만, 간단한 컷과 빠른 자막으로 잘 사용하고 있습니다..",ko,긍정,0.8949751257896423
appstore,jp,5,2021-07-30 14:08:09,編集がむちゃくちゃ楽になった。これで無課金はヤバイ！オススメです！,ja,중립,0.565047562122345
appstore,kr,4,2021-07-26 07:48:26,전체 자막 복사 후 다른 프로젝트 동영상에 씌우기 위해 붙여넣기를 시도해도 클립보드에 복사된 것이 없다고 뜹니다. 목소리 없이 자막만 들어가는 브이로그 편집을 위해 어플을 사용하고 있습니다. 목소리가 들어간 영상에서 추출한 텍스트를 다른 프로젝트 영상(목소리가 삭제된 영상)에 삽입할 수 있는 방법은 없나요?,ko,부정,0.19929848611354828
appstore,kr,5,2021-07-24 17:59:58,단언컨데 역대급 편집툴입니다…,ko,긍정,0.9202594757080078
appstore,kr,5,2021-07-24 07:20:41,"자막 뿐 아니라 필요없는 무음구간까지 편집하니 
시간이 많이 절약 됩니다. 
아이무비나 다른 편집앱보다 훨씬 엣지 있답니다~",ko,긍정,0.9943732023239136
appstore,kr,5,2021-07-20 06:08:46,자막이 나와 너무 좋습니다,ko,긍정,0.981092095375061
appstore,jp,4,2021-07-07 13:36:31,"音ズレとノイズをなくしてほしいです
それ以外はとても良いです",ja,중립,0.6087614893913269
appstore,jp,5,2021-07-01 10:25:29,完璧ですっ！,ja,긍정,0.8662523031234741
appstore,kr,5,2021-06-28 14:39:04,"웬만한 어플은 리뷰 안쓰는데, 넘 만족스러워서 작성해요! 유튭 편집하면서 pc버전으로 주로 쓰고, 어플은 영어번역이 필요할때 주오 사용해요 ㅎㅎ 
영어번역이 넘 퀄리티있고 센스있어요! :)
감사합니다",ko,긍정,0.9951238036155701
appstore,jp,5,2021-06-28 09:35:18,文字起こしだけでもありがたいですが、さらに翻訳機能も付いたので抜群に役に立っております,ja,중립,0.6218782663345337
appstore,jp,5,2021-06-10 03:05:03,"音がずれるのをアプリ内で修正できるようにして欲しいです
外は満足です",ja,긍정,0.7410129904747009
appstore,kr,3,2021-05-29 12:03:49,"자막기능 당연히 베스트입니다.
다만 최근 내보내기 기능이 되지 않아 짜증날 떄가 한두번이 아니에요. 계속 다시 시도하라고 나옵니다. 재부팅을 해도 되지 않아 화가 납니다.",ko,부정,0.1249413937330246
appstore,jp,5,2021-05-27 22:34:25,"素晴らしいアプリなのですが、[?]の部分を一括で削除することは出来るのでしょうか。
置換機能で一括削除を試みましたが、検索に引っかからない状態です。
ご教授の程よろしくお願いします。",ja,중립,0.5359739065170288
appstore,jp,1,2021-05-23 21:50:51,エクスポートした動画の字幕が編集画面での字幕と異なり、2段に改行されている時がある。1本編集するたびに１回〜２回起こるので、エクスポートした後確認して直し、再度エクスポートするという、作業効率が結果悪い状況になっているので、早急に直して欲しい,ja,중립,0.37808626890182495
appstore,jp,5,2021-05-21 13:42:37,"字幕入れるだけに使用しているのですが
無料でこの操作性なら満足です
欲をいえば縦書きも対応されるとありがたいかな",ja,부정,0.29235196113586426
appstore,jp,5,2021-05-19 06:53:27,"最高のアプリです。英語→英語なのですが、それに日本語訳をつける機能が欲しいです。
PS
と思ってレビュー記入したら！翌日、アプリのチームからわざわざご回答頂きました。早いっ！
「英語を日本語に翻訳する機能は編集画面の左上にある【三】ボタンを押すと【字幕を翻訳する】機能があります！そちらの機能を利用すると英語を日本語に訳することができます。」
という事です。最高の中の最高！Best of the Bestです！

ありがとうございます😊",ja,긍정,0.9670068025588989
appstore,us,5,2021-05-17 15:07:00,前は非常に良かったけど、急にプロジェクトを保存出来なくなってとても困ってる。以前は良かっただけに今はとても困ってる。早く治して欲しい,ja,중립,0.6654792428016663
appstore,jp,4,2021-04-22 03:47:48,"こんな簡単に字幕が付くのは楽で嬉しいです
助かってます。、みなさんも是非損はないと思いますのでオススメします。
iPhoneやiPadで作った動画を同じアカウントであれば見られると嬉しいのですが、編集登録した端末のみでの視聴となるようなのでそこは残念でした。同じアカウントでログインしているので見れたら星5個でした😙",ja,중립,0.6878015398979187
appstore,jp,4,2021-04-16 05:49:37,"かれこれ１年位、動画の字幕付けに愛用しています。
音声入りの動画をこのアプリにアップするだけで、字幕が入るので、誤った部分や、字幕を入れるタイミングの調整をすれば、字幕入りの動画に加工できるので気に入って、課金しています。

デベロッパーさんへ
最近(2021年４月現在)、アプリに動画をアップしたときに、字幕のタイミングが著しくズレているようで、以前ほどのスマートさが感じられないのですが、iOSアップデートへの同調が遅れているのでしょうか？",ja,긍정,0.7779648900032043
appstore,jp,1,2021-04-06 14:15:57,"(迷惑フォルダも確認しましたが見つかりません)
どう対処していけばいいでしょうか？
ちなみに使用メールはGmailです。",ja,중립,0.6156419515609741
appstore,jp,5,2021-03-29 04:47:27,いいアプリ提供して下さりありがとうございますw,ja,중립,0.6984544396400452
appstore,kr,5,2021-03-22 10:13:33,들숨에 재력과 날숨에 건강하십시오,ko,긍정,0.7509362697601318
